LineId,Date,Time,Level,Component,Content,EventId,EventTemplate
3643,2019-02-27,20:22:00.506,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:459 Cleaning up tasks we originated and destined to removed nodes,ea8dba65,taskmanagerservice.cpp:4<*> Cleaning up <*> <*> <*>ted <*> <*> <*> <*> <*>es
3644,2019-02-27,20:22:00.506,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:470 Cleaning up subtasks of completed tasks as well as attributes and responses of requests that have been removed,dcb9ced5,taskmanagerservice.cpp:<*> <*>ning <*> tasks <*> <*> <*>
3645,2019-02-27,20:22:00.511,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:388 Pruning completed tasks older than 96:00:00,dcb9ced5,taskmanagerservice.cpp:<*> <*>ning <*> tasks <*> <*> <*>
3646,2019-02-27,20:22:00.511,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:392 Earliest task time to keep is 1550953320 (2019-Feb-23 20:22:00),0c575d73,<*> Earliest task <*> <*> <*> <*> <*> <*>
3647,2019-02-27,20:22:00.512,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:400 Earliest task that exists is 1551292198 (2019-Feb-27 18:29:58),0c575d73,<*> Earliest task <*> <*> <*> <*> <*> <*>
3648,2019-02-27,20:22:00.512,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:453 Task pruning complete.,cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
3916,2019-02-27,20:32:52.703,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.vmware.datastore.unmount.everywhere:demuxer_id = 27e2076b-9f60-4e45-900f-867ec1f04f3d, session_map = 1|12:10.1.182.213:48:{SVT-UPN-TAG}hpesvtadmin@SCRUMAD14.HYPER-V.LOCAL|, task_priority = 2000 created with id 4d442dcf-27fa-4e5f-9fd0-d9d01d24873d",79097499,taskmanagerservice.cpp:2220 Task com.simplivity.task.<*> = <*> task_priority = 2000<*> <*> <*> <*> <*>
4066,2019-02-27,20:33:02.191,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1621 Processing request task_request[follows_span_id = , id = 22f05fdb-fe09-4226-99d2-2eaf879973f8, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = 9146fc9540a6c094, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551299580, task_stunned = 0, task_type = com.simplivity.task.backup_policy.delete, trace_id = 865336dcc606a343f5755a30953a0f2b]",NONE,NONE
4067,2019-02-27,20:33:02.194,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:1661 Task 22f05fdb-fe09-4226-99d2-2eaf879973f8 Response:,16667af0,taskmanagerservice.cpp:1661 Task <*> Response:
4068,2019-02-27,20:33:02.194,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1691 Task Request task_request[follows_span_id = , id = 22f05fdb-fe09-4226-99d2-2eaf879973f8, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = 9146fc9540a6c094, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551299580, task_stunned = 0, task_type = com.simplivity.task.backup_policy.delete, trace_id = 865336dcc606a343f5755a30953a0f2b]: Successful (Result::done)",cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
4069,2019-02-27,20:33:02.203,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = 22f05fdb-fe09-4226-99d2-2eaf879973f8, uvt_status = Completed created with id 239096b0-1a64-4454-84d1-5b4d0348ae36",5e8b765f,"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = <*>, uvt_status = Completed created with id <*>"
4070,2019-02-27,20:33:02.203,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:3660 Created async task 239096b0-1a64-4454-84d1-5b4d0348ae36 of type com.simplivity.task.hms.uvt.update from 22f05fdb-fe09-4226-99d2-2eaf879973f8,37202005,taskmanagerservice.cpp:3660 Created async task <*> of type com.simplivity.task.hms.uvt.update from <*>
4105,2019-02-27,20:34:34.025,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1621 Processing request task_request[follows_span_id = , id = d48f359a-3cbf-4c77-a25a-c691a9b92a98, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = 7b9c9956dfa9eb0e, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551299672, task_stunned = 0, task_type = com.simplivity.task.backup_policy.create, trace_id = 0958711ac04e4a988054697ba4af64c8]",NONE,NONE
4106,2019-02-27,20:34:34.026,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:1661 Task d48f359a-3cbf-4c77-a25a-c691a9b92a98 Response: task_affected_objects = 1|43:policy:d9fcc579-d93d-408d-861c-3817edb218ba|,cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
4107,2019-02-27,20:34:34.026,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1691 Task Request task_request[follows_span_id = , id = d48f359a-3cbf-4c77-a25a-c691a9b92a98, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = 7b9c9956dfa9eb0e, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551299672, task_stunned = 0, task_type = com.simplivity.task.backup_policy.create, trace_id = 0958711ac04e4a988054697ba4af64c8]: Successful (Result::done)",cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
4108,2019-02-27,20:34:34.035,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = d48f359a-3cbf-4c77-a25a-c691a9b92a98, uvt_status = Completed created with id b943986f-21a0-4e3a-91c1-97ef48c7c1bc",5e8b765f,"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = <*>, uvt_status = Completed created with id <*>"
4109,2019-02-27,20:34:34.035,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:3660 Created async task b943986f-21a0-4e3a-91c1-97ef48c7c1bc of type com.simplivity.task.hms.uvt.update from d48f359a-3cbf-4c77-a25a-c691a9b92a98,37202005,taskmanagerservice.cpp:3660 Created async task <*> of type com.simplivity.task.hms.uvt.update from <*>
4137,2019-02-27,20:34:40.574,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.vmware.datastore.create.getvmkernelnics:session_map = 1|12:10.1.182.213:48:{SVT-UPN-TAG}hpesvtadmin@SCRUMAD14.HYPER-V.LOCAL|, task_priority = 2000 created with id 1c136a24-432e-4b77-9768-f2298736fb92",79097499,taskmanagerservice.cpp:2220 Task com.simplivity.task.<*> = <*> task_priority = 2000<*> <*> <*> <*> <*>
4405,2019-02-27,20:34:50.041,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:3101 get remote task 6341a0ab-def6-4e6b-a42e-3b40d960adba from dest node id 5b2ac51c-3875-41a5-948e-9897c919e611 or owner node id a625d351-ee43-4269-9bd9-28325a20cd78 - TMS: TaskManagerService_a625d351-ee43-4269-9bd9-28325a20cd78,91b5fe76,taskmanagerservice.cpp:3101 get remote task <*> from dest node id 5b2ac51c-3875-41a5-948e-9897c919e611 or owner node id a625d351-ee43-4269-9bd9-28325a20cd78 - TMS: TaskManagerService_a625d351-ee43-4269-9bd9-28325a20cd78
4659,2019-02-27,20:41:34.998,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:459 Cleaning up tasks we originated and destined to removed nodes,ea8dba65,taskmanagerservice.cpp:4<*> Cleaning up <*> <*> <*>ted <*> <*> <*> <*> <*>es
4660,2019-02-27,20:41:34.998,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:470 Cleaning up subtasks of completed tasks as well as attributes and responses of requests that have been removed,dcb9ced5,taskmanagerservice.cpp:<*> <*>ning <*> tasks <*> <*> <*>
4661,2019-02-27,20:41:35.004,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:388 Pruning completed tasks older than 96:00:00,dcb9ced5,taskmanagerservice.cpp:<*> <*>ning <*> tasks <*> <*> <*>
4662,2019-02-27,20:41:35.004,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:392 Earliest task time to keep is 1550954494 (2019-Feb-23 20:41:34),0c575d73,<*> Earliest task <*> <*> <*> <*> <*> <*>
4663,2019-02-27,20:41:35.004,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:400 Earliest task that exists is 1551292198 (2019-Feb-27 18:29:58),0c575d73,<*> Earliest task <*> <*> <*> <*> <*> <*>
4664,2019-02-27,20:41:35.004,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:453 Task pruning complete.,cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
5369,2019-02-27,21:02:35.609,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.vmware.datastore.unmount.everywhere:demuxer_id = 590d4678-4ed1-494f-ac5c-e442e0a7ab76, session_map = 1|12:10.1.182.213:48:{SVT-UPN-TAG}hpesvtadmin@SCRUMAD14.HYPER-V.LOCAL|, task_priority = 2000 created with id 6164ce1a-20b2-40f7-a383-f433ea114bdb",79097499,taskmanagerservice.cpp:2220 Task com.simplivity.task.<*> = <*> task_priority = 2000<*> <*> <*> <*> <*>
5519,2019-02-27,21:02:44.105,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1621 Processing request task_request[follows_span_id = , id = c5c68ca5-10a5-4c75-9051-db9a5c340c11, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = d408c049129a9374, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551301362, task_stunned = 0, task_type = com.simplivity.task.backup_policy.delete, trace_id = 8759aeeabd8d1d661d9221fcaa0ad8a9]",NONE,NONE
5520,2019-02-27,21:02:44.107,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:1661 Task c5c68ca5-10a5-4c75-9051-db9a5c340c11 Response:,16667af0,taskmanagerservice.cpp:1661 Task <*> Response:
5521,2019-02-27,21:02:44.107,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1691 Task Request task_request[follows_span_id = , id = c5c68ca5-10a5-4c75-9051-db9a5c340c11, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = d408c049129a9374, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551301362, task_stunned = 0, task_type = com.simplivity.task.backup_policy.delete, trace_id = 8759aeeabd8d1d661d9221fcaa0ad8a9]: Successful (Result::done)",cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
5522,2019-02-27,21:02:44.113,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = c5c68ca5-10a5-4c75-9051-db9a5c340c11, uvt_status = Completed created with id 4cf293e5-02d4-429e-842d-883aae246527",5e8b765f,"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = <*>, uvt_status = Completed created with id <*>"
5523,2019-02-27,21:02:44.113,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:3660 Created async task 4cf293e5-02d4-429e-842d-883aae246527 of type com.simplivity.task.hms.uvt.update from c5c68ca5-10a5-4c75-9051-db9a5c340c11,37202005,taskmanagerservice.cpp:3660 Created async task <*> of type com.simplivity.task.hms.uvt.update from <*>
5558,2019-02-27,21:31:30.329,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1621 Processing request task_request[follows_span_id = , id = 5943eaa1-a046-4161-b4dd-c257a3ec42fd, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = f1792355bd8f714c, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551303088, task_stunned = 0, task_type = com.simplivity.task.backup_policy.create, trace_id = 341dae638730020a2da412b0d871b65c]",NONE,NONE
5559,2019-02-27,21:31:30.330,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:1661 Task 5943eaa1-a046-4161-b4dd-c257a3ec42fd Response: task_affected_objects = 1|43:policy:ac810c55-33b2-457f-a3ba-cd735a6d17d1|,cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
5560,2019-02-27,21:31:30.330,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1691 Task Request task_request[follows_span_id = , id = 5943eaa1-a046-4161-b4dd-c257a3ec42fd, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = f1792355bd8f714c, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551303088, task_stunned = 0, task_type = com.simplivity.task.backup_policy.create, trace_id = 341dae638730020a2da412b0d871b65c]: Successful (Result::done)",cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
5561,2019-02-27,21:31:30.337,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = 5943eaa1-a046-4161-b4dd-c257a3ec42fd, uvt_status = Completed created with id 5949d8a4-78f6-4a86-aea2-3e6d3f1aaf22",5e8b765f,"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = <*>, uvt_status = Completed created with id <*>"
5562,2019-02-27,21:31:30.337,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:3660 Created async task 5949d8a4-78f6-4a86-aea2-3e6d3f1aaf22 of type com.simplivity.task.hms.uvt.update from 5943eaa1-a046-4161-b4dd-c257a3ec42fd,37202005,taskmanagerservice.cpp:3660 Created async task <*> of type com.simplivity.task.hms.uvt.update from <*>
5590,2019-02-27,21:31:37.256,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.vmware.datastore.create.getvmkernelnics:session_map = 1|12:10.1.182.213:48:{SVT-UPN-TAG}hpesvtadmin@SCRUMAD14.HYPER-V.LOCAL|, task_priority = 2000 created with id 96e917db-7ffb-4dc9-a0f1-79b540b6790f",79097499,taskmanagerservice.cpp:2220 Task com.simplivity.task.<*> = <*> task_priority = 2000<*> <*> <*> <*> <*>
5856,2019-02-27,21:31:48.441,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:3101 get remote task e9fad333-fdf2-4b2b-ac3d-7a6c3e7dd912 from dest node id 5b2ac51c-3875-41a5-948e-9897c919e611 or owner node id a625d351-ee43-4269-9bd9-28325a20cd78 - TMS: TaskManagerService_a625d351-ee43-4269-9bd9-28325a20cd78,91b5fe76,taskmanagerservice.cpp:3101 get remote task <*> from dest node id 5b2ac51c-3875-41a5-948e-9897c919e611 or owner node id a625d351-ee43-4269-9bd9-28325a20cd78 - TMS: TaskManagerService_a625d351-ee43-4269-9bd9-28325a20cd78
6860,2019-02-27,22:45:07.589,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.vmware.datastore.unmount.everywhere:demuxer_id = a96035a8-757f-438e-adfc-a2abf948c814, session_map = 1|12:10.1.182.213:48:{SVT-UPN-TAG}hpesvtadmin@SCRUMAD14.HYPER-V.LOCAL|, task_priority = 2000 created with id bb944dee-3058-4fdc-9011-175a0d4dbf36",79097499,taskmanagerservice.cpp:2220 Task com.simplivity.task.<*> = <*> task_priority = 2000<*> <*> <*> <*> <*>
7031,2019-02-27,22:45:17.082,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1621 Processing request task_request[follows_span_id = , id = 35fd9fce-98e9-4aa9-b40c-e3f50afa7e35, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = b0347df4b5ddcac5, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551307515, task_stunned = 0, task_type = com.simplivity.task.backup_policy.delete, trace_id = 15eec05ea93b88b4f0cfd64fc37a0cab]",NONE,NONE
7032,2019-02-27,22:45:17.085,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:1661 Task 35fd9fce-98e9-4aa9-b40c-e3f50afa7e35 Response:,16667af0,taskmanagerservice.cpp:1661 Task <*> Response:
7033,2019-02-27,22:45:17.085,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:1691 Task Request task_request[follows_span_id = , id = 35fd9fce-98e9-4aa9-b40c-e3f50afa7e35, owner = a625d351-ee43-4269-9bd9-28325a20cd78, parent_span_id = , seq_num = 0, span_id = b0347df4b5ddcac5, task_async_parent = 00000000-0000-0000-0000-000000000000, task_cancel_restart = 0, task_destination = a625d351-ee43-4269-9bd9-28325a20cd78, task_feature_level = 1222, task_invisible = 0, task_parent = 00000000-0000-0000-0000-000000000000, task_priority = 2000, task_receive_time = 1551307515, task_stunned = 0, task_type = com.simplivity.task.backup_policy.delete, trace_id = 15eec05ea93b88b4f0cfd64fc37a0cab]: Successful (Result::done)",cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
7034,2019-02-27,22:45:17.093,INFO,[cfgdb.task.taskmanagerservice],"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = 35fd9fce-98e9-4aa9-b40c-e3f50afa7e35, uvt_status = Completed created with id 582774b7-3c6e-4688-8fd6-fb49e9c1ce1d",5e8b765f,"taskmanagerservice.cpp:2220 Task com.simplivity.task.hms.uvt.update:task_invisible = 1, task_priority = 2000, task_transitory = 1, uvt_id = <*>, uvt_status = Completed created with id <*>"
7035,2019-02-27,22:45:17.093,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:3660 Created async task 582774b7-3c6e-4688-8fd6-fb49e9c1ce1d of type com.simplivity.task.hms.uvt.update from 35fd9fce-98e9-4aa9-b40c-e3f50afa7e35,37202005,taskmanagerservice.cpp:3660 Created async task <*> of type com.simplivity.task.hms.uvt.update from <*>
7052,2019-02-28,02:41:35.176,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:388 Pruning completed tasks older than 96:00:00,dcb9ced5,taskmanagerservice.cpp:<*> <*>ning <*> tasks <*> <*> <*>
7053,2019-02-28,02:41:35.176,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:392 Earliest task time to keep is 1550976095 (2019-Feb-24 02:41:35),0c575d73,<*> Earliest task <*> <*> <*> <*> <*> <*>
7054,2019-02-28,02:41:35.177,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:400 Earliest task that exists is 1551292198 (2019-Feb-27 18:29:58),0c575d73,<*> Earliest task <*> <*> <*> <*> <*> <*>
7055,2019-02-28,02:41:35.177,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:453 Task pruning complete.,cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
7056,2019-02-28,08:41:35.178,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:388 Pruning completed tasks older than 96:00:00,dcb9ced5,taskmanagerservice.cpp:<*> <*>ning <*> tasks <*> <*> <*>
7057,2019-02-28,08:41:35.178,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:392 Earliest task time to keep is 1550997695 (2019-Feb-24 08:41:35),0c575d73,<*> Earliest task <*> <*> <*> <*> <*> <*>
7058,2019-02-28,08:41:35.178,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:400 Earliest task that exists is 1551292198 (2019-Feb-27 18:29:58),0c575d73,<*> Earliest task <*> <*> <*> <*> <*> <*>
7059,2019-02-28,08:41:35.178,INFO,[cfgdb.task.taskmanagerservice],taskmanagerservice.cpp:453 Task pruning complete.,cbb63b72,taskmanagerservice.cpp:<*> Task <*> <*>
